0.2423651	0.2328146	0.1879519	0.1961256
0.2296381	0.2270779	0.1904907	0.1863543
0.2207846	0.2256437	0.1875288	0.1821665
0.1969908	0.2079556	0.1755121	0.1623911
0.1709836	0.1879454	0.1641723	0.1414524
0.1621301	0.1792037	0.1618028	0.1309831
0.1698769	0.1837112	0.1618028	0.1372647
0.2008642	0.2040628	0.175089	0.1626238
0.2285315	0.2286487	0.1871903	0.1882155
0.2063977	0.2116434	0.173735	0.1703013
0.1521699	0.1693011	0.1620567	0.1249341
0.1615767	0.1770866	0.1632415	0.1307504
0.1554899	0.171828	0.1610412	0.1251668
0.1516165	0.167184	0.1589256	0.1228403
0.1527232	0.1658864	0.1606181	0.1214444
0.1698769	0.1772915	0.1594654	0.1347055
0.1980975	0.1724768	0.1619721	0.1536667
0.208611	0.171828	0.1641723	0.1763502
0.1643434	0.1389102	0.1489399	0.1437789
0.1211825	0.1092706	0.1360769	0.1158607
0.1521699	0.132354	0.1474166	0.1428483
0.1837105	0.1604912	0.1614643	0.1716972
0.2019709	0.1746963	0.1651878	0.1865869
0.1964374	0.1736036	0.1614643	0.1847257
0.2003109	0.1761988	0.1629876	0.1903093
0.2113778	0.1843941	0.1648493	0.1991501
0.2141445	0.1878088	0.1655263	0.2033379
0.2207846	0.1958675	0.1677266	0.2098521
0.1936707	0.1775647	0.1660341	0.1875175
0.1577033	0.1544813	0.1612951	0.1586687
0.1538299	0.1512032	0.1596026	0.1554115
0.1853706	0.1740134	0.1697576	0.180538
0.2063977	0.1921796	0.1763583	0.1991501
0.1859239	0.178794	0.1680651	0.1823992
0.1510632	0.1501105	0.1540173	0.1526197
0.144423	0.146286	0.1577408	0.1461055
0.1759637	0.169506	0.1712808	0.174489
0.2014176	0.1895845	0.1731426	0.1963583
0.1942241	0.1878088	0.1687421	0.1931012
0.16047	0.1628132	0.1550328	0.1647176
0.1554899	0.1553008	0.1514786	0.1577381
0.1754103	0.1715548	0.1594333	0.1768155
0.1831572	0.1760622	0.1667111	0.1828645
0.1837105	0.1767452	0.1623106	0.1833298
0.2141445	0.1998286	0.1709423	0.2098521
0.189244	0.1830282	0.1035809	0.1903093
0.141103	0.1345394	0.1504631	0.1502932
0.1162024	0.1356321	0.1438624	0.1372647
0.1112223	0.1311247	0.1374309	0.1321463
0.1383362	0.1501105	0.1460626	0.1521544
0.1499565	0.1591253	0.1492784	0.1614605
0.1388896	0.152569	0.1460626	0.1526197
0.1206292	0.1397298	0.1396311	0.1367994
0.1482964	0.1589887	0.1453856	0.159134
0.2025242	0.1977797	0.1616336	0.2042685
0.2091644	0.2039262	0.1645108	0.2117133
0.1964374	0.1951846	0.1623106	0.2038032
0.1931174	0.1917699	0.1636646	0.1996154
0.2030776	0.1994188	0.1650186	0.2098521
0.2008642	0.1976432	0.1651878	0.2107827
0.142763	0.1520227	0.1496169	0.1614605
0.1449764	0.1513397	0.1502939	0.1628564
0.1820505	0.178111	0.1604488	0.1940318
0.1676635	0.1674572	0.1609566	0.180538
0.0996021	0.1182854	0.1362461	0.1233056
0.0769149	0.0999826	0.1254141	0.1046934
0.1339095	0.1368614	0.1411544	0.1498279
0.1682169	0.1634961	0.1504631	0.1777461
0.176517	0.1707353	0.1546943	0.1861216
0.2141445	0.1969602	0.1653571	0.2177623
0.1687702	0.1659547	0.1511401	0.1823992
0.1034755	0.1185586	0.1289684	0.1256321
0.1206292	0.1264807	0.1326919	0.1400565
0.1394429	0.1397298	0.1369231	0.1540156
0.128376	0.1352223	0.1398004	0.1456402
0.1881373	0.1786574	0.1582486	0.1954277
0.1920107	0.1812526	0.1634953	0.1996154
0.1814971	0.1785208	0.1670496	0.1935665
0.1671102	0.1710085	0.1673881	0.1828645
0.1975441	0.1931357	0.1744966	0.2079909
0.1615767	0.1677303	0.1680651	0.179142
0.1178625	0.1345394	0.1589256	0.1419177
0.1599167	0.1655449	0.1738196	0.1782114
0.2202313	0.2104824	0.1902368	0.2284643
0.2877394	0.2604737	0.214101	0.2852314
0.2312982	0.2233217	0.2022535	0.2424234
0.1676635	0.1796135	0.1871903	0.1926359
0.1294827	0.1524325	0.1788971	0.1582034
0.0868752	0.1212903	0.1673881	0.1233056
0.0708282	0.1048998	0.1552021	0.1065546
0.1422096	0.1547545	0.1777123	0.1647176
0.1405496	0.1542081	0.1780508	0.1623911
0.1222892	0.1404127	0.1743273	0.1465708
0.1665568	0.1710085	0.1839746	0.1833298
0.1914573	0.1909503	0.1954836	0.2051991
0.15881	0.1666376	0.1878673	0.1796074
0.128376	0.143281	0.1765276	0.1554115
0.1698769	0.1733305	0.1920986	0.1889134
0.1565966	0.1621302	0.1900676	0.174489
0.1012621	0.1249782	0.1766968	0.1312157
0.1339095	0.15093	0.1853286	0.1582034
0.1992042	0.2009213	0.2037768	0.2140399
0.1532765	0.1677303	0.1900676	0.1772808
0.1577033	0.1726475	0.1924371	0.1810033
0.1599167	0.1763354	0.1954836	0.1865869
0.1399963	0.1607643	0.1875288	0.1675094
0.0780216	0.1152805	0.1711116	0.1172566
0.0918553	0.1251148	0.1772046	0.1279586
0.144423	0.1643156	0.1914216	0.1707666
0.1875839	0.19737	0.2037768	0.2075256
0.2495586	0.243127	0.2259485	0.2615009
0.2384917	0.2395757	0.2281488	0.2568478
0.1792838	0.1969602	0.211393	0.2079909
0.1648968	0.1860332	0.2075003	0.1977542
0.1482964	0.1721012	0.2054693	0.1819339
0.1173091	0.1420518	0.1919293	0.148432
0.1366762	0.1447562	0.1913955	0.1512238
0.2412584	0.2248242	0.2259485	0.2521948
0.2418117	0.2278292	0.2284873	0.2549866
0.1754103	0.1809794	0.2095313	0.2014766
0.2633922	0.2444929	0.2372883	0.2731335
0.1798371	0.18576	0.2171475	0.2079909
0.1294827	0.1460128	0.2005611	0.1633217
0.1593308	0.1710085	0.212747	0.1903093
0.1471898	0.1593985	0.205977	0.1754196
0.1842639	0.1884917	0.2178245	0.2079909
0.1471898	0.1599448	0.2064848	0.1758849
0.144423	0.1559837	0.2071618	0.1740237
0.1698769	0.1730573	0.2137625	0.1926359
0.2191246	0.2119849	0.2281488	0.238701
0.2650522	0.2443563	0.2421965	0.27546
0.2788858	0.2558297	0.2477818	0.2898844
0.3724011	0.3276751	0.280447	0.370382
0.4244156	0.3700175	0.2988952	0.4164471
0.2976996	0.2800059	0.2658915	0.3164067
0.2312982	0.229878	0.2501513	0.2591743
0.2517719	0.2481808	0.2572597	0.2777865
0.205291	0.2123947	0.2416888	0.2349785
0.2678189	0.2584249	0.2618295	0.2894191
0.2943795	0.2791863	0.2718152	0.3108231
0.208611	0.215263	0.2455815	0.2405622
0.1665568	0.1805696	0.2313645	0.2051991
0.2434718	0.2364342	0.2543825	0.2666192
0.2379383	0.2342488	0.2537055	0.2619662
0.1632368	0.1790672	0.2311953	0.2010113
0.1826038	0.1938187	0.237119	0.2163664
0.1743037	0.185077	0.233734	0.206595
0.1875839	0.1939553	0.2355958	0.2182276
0.2036309	0.2032433	0.2374575	0.2307908
0.2916128	0.2679861	0.265553	0.3024476
0.2678189	0.2517321	0.25946	0.2856967
0.2617322	0.2485906	0.25946	0.2819742
0.3375404	0.3062308	0.284509	0.344325
0.2683723	0.2569224	0.267584	0.2884885
0.1693235	0.1878088	0.241181	0.2098521
0.1471898	0.1682767	0.2295028	0.189844
0.1516165	0.1681401	0.229672	0.189844
0.1388896	0.1568033	0.2244253	0.1777461
0.2025242	0.1994188	0.2367805	0.2284643
0.2351716	0.2167655	0.245243	0.254056
0.1920107	0.1800233	0.2318723	0.2196235
0.2235514	0.2007847	0.2396578	0.2442846
0.2678189	0.2313804	0.254044	0.2805783
0.2512186	0.2237315	0.2530285	0.2698763
0.2340649	0.2149899	0.253367	0.2577784
0.3187267	0.2828742	0.2812932	0.327574
0.2860793	0.2621128	0.275031	0.3047741
0.3181733	0.2888841	0.2895865	0.3354842
0.349714	0.3121041	0.3009262	0.3610759
0.2102711	0.2102093	0.257429	0.2484723
0.206951	0.2044726	0.2559057	0.2428887
0.1322494	0.1481982	0.2332263	0.1796074
0.0708282	0.1024412	0.212747	0.1256321
0.1156491	0.1333101	0.2245945	0.1595993
0.2578587	0.2379367	0.2667377	0.2749947
0.303233	0.2705813	0.2772312	0.312219
0.2036309	0.1962773	0.2457508	0.2331173
0.1986508	0.1923162	0.2471048	0.2293949
0.2722457	0.2468149	0.268261	0.2912803
0.3142999	0.2797327	0.2840012	0.3271087
0.1859239	0.1854868	0.2474433	0.2214847
0.239045	0.2271462	0.2653837	0.2689457
0.3602275	0.3159286	0.3002492	0.3680555
0.3447339	0.3047283	0.2977105	0.3578188
0.2263181	0.2173119	0.2674147	0.2596396
0.2750124	0.2533712	0.2823087	0.2996558
0.3502673	0.3121041	0.3068499	0.3652637
0.2622855	0.2468149	0.2840012	0.2931415
0.2202313	0.2173119	0.2731692	0.2596396
0.2174646	0.212941	0.2680917	0.254056
0.190904	0.1910869	0.2592907	0.232652
0.144423	0.1558472	0.244566	0.189844
0.1632368	0.1674572	0.249982	0.2024073
0.255092	0.233839	0.2755387	0.286162
0.2988063	0.2666202	0.2880632	0.3354842
0.303233	0.2711276	0.2907712	0.3406025
0.3054464	0.2738594	0.2916175	0.3447903
0.2633922	0.2412148	0.2367805	0.3098925
0.3369871	0.2943476	0.3027879	0.3689861
0.3392004	0.2987184	0.3061729	0.3731738
0.3624409	0.3060942	0.3158202	0.3945778
0.2672656	0.2585615	0.289248	0.316872
0.2395984	0.2352049	0.283155	0.2880232
0.31928	0.2921622	0.3046497	0.3494433
0.1720903	0.1837112	0.261491	0.2242765
0.1743037	0.1813892	0.260137	0.2196235
0.1992042	0.1969602	0.2643682	0.2340479
0.2633922	0.2421709	0.2816317	0.2796477
0.2788858	0.2541907	0.2867092	0.2912803
0.1842639	0.1860332	0.25946	0.2126439
0.1842639	0.1848039	0.2572597	0.2079909
0.2628388	0.2390294	0.2794315	0.2670845
0.3403071	0.2970794	0.3036342	0.3285046
0.4227555	0.3584075	0.3322374	0.3945778
0.3552474	0.3146993	0.3156509	0.3424638
0.2733524	0.2551468	0.2924637	0.2722029
0.2932728	0.2703081	0.3005877	0.2852314
0.3237068	0.2928451	0.3097272	0.3057047
0.3181733	0.2841035	0.3109119	0.2954681
0.3425205	0.3037722	0.3151432	0.3154761
0.3054464	0.2704447	0.2816317	0.2787171
0.2495586	0.2453124	0.2692765	0.232652
0.2628388	0.2767277	0.277739	0.2475417
0.2108244	0.2410782	0.2631835	0.2047338
0.1864772	0.2203168	0.2537055	0.1823992
0.2617322	0.2735862	0.273677	0.2447499
0.2722457	0.2821913	0.2774005	0.2526601
0.2827593	0.2913427	0.281801	0.2610356
0.2656056	0.2780936	0.277062	0.249403
0.2678189	0.2800059	0.2789237	0.2507989
0.2893994	0.2983087	0.287894	0.2698763
0.2191246	0.2465417	0.2658915	0.2126439
0.239045	0.2580152	0.2692765	0.2284643
0.3220467	0.3177042	0.2950025	0.2973293
0.4465494	0.4101744	0.3337607	0.4020227
0.4648097	0.4273845	0.3430694	0.4220307
0.4797501	0.4422727	0.3525474	0.4383164
0.4111353	0.3948765	0.3373149	0.3824799
0.3712944	0.3678321	0.3288524	0.355027
0.2490052	0.2749521	0.2955102	0.2507989
0.2180179	0.2514589	0.284509	0.2228806
0.2849726	0.2976257	0.3012647	0.2745294
0.2279781	0.2528248	0.281801	0.2247418
0.2772258	0.2884743	0.2958487	0.2633621
0.3718478	0.3588173	0.3252982	0.3424638
0.4244156	0.3995205	0.3405307	0.3880636
0.4078152	0.387774	0.3347762	0.3782922
0.3082131	0.3136066	0.3088809	0.2963987
0.2506653	0.2722203	0.2922945	0.2484723
0.1543832	0.1988725	0.261491	0.1661135
0.2036309	0.2327463	0.273677	0.2042685
0.2744591	0.283284	0.2929715	0.2591743
0.3286869	0.3222116	0.3068499	0.3038435
0.2545387	0.2648446	0.2816317	0.2438193
0.2628388	0.2703081	0.2848475	0.2507989
0.3552474	0.339012	0.3127737	0.327574
0.3358804	0.3256263	0.3078654	0.312219
0.2705857	0.2797327	0.2890787	0.2605703
0.2960395	0.2978989	0.2988952	0.280113
0.255092	0.2659373	0.283155	0.2466111
0.2063977	0.2242779	0.268938	0.2047338
0.2644989	0.2622494	0.2867092	0.2503336
0.3602275	0.3301337	0.3126044	0.3285046
0.4105819	0.3696077	0.3322374	0.3745697
0.3187267	0.3050015	0.3039727	0.2991905
0.2346182	0.2428539	0.2816317	0.2307908
0.2772258	0.2744057	0.2970335	0.2661539
0.3264735	0.3069137	0.3087117	0.30617
0.2849726	0.2667568	0.2741847	0.2708069
0.1947774	0.1962773	0.2489665	0.1963583
0.2180179	0.212941	0.2542132	0.2131092
0.3026797	0.2729033	0.278416	0.2815089
0.3569075	0.3129236	0.293987	0.327574
0.3104265	0.2785034	0.2855245	0.2912803
0.3259202	0.2914793	0.289925	0.3052394
0.2882927	0.2626592	0.278416	0.2763906
0.2766725	0.2540541	0.2774005	0.2680151
0.2877394	0.2596542	0.2785852	0.2810436
0.2440251	0.2289219	0.264199	0.2447499
0.2556454	0.2375269	0.26623	0.2545213
0.2816526	0.2540541	0.2728307	0.2745294
0.2750124	0.2446295	0.2687687	0.2703416
0.2418117	0.2169021	0.256752	0.2405622
0.2362783	0.2128044	0.2562442	0.2368397
0.2788858	0.245449	0.2677532	0.2712722
0.2921661	0.2574688	0.273	0.2847661
0.2379383	0.2178582	0.255398	0.2396316
0.255092	0.2265999	0.2640297	0.2535907
0.2263181	0.2048823	0.2523515	0.2284643
0.2290848	0.205975	0.2515053	0.2303255
0.239045	0.2118483	0.2518438	0.2382357
0.2368316	0.2081604	0.2484588	0.2349785
0.2440251	0.2125313	0.2509975	0.2424234
0.2484519	0.2166289	0.2515053	0.2461458
0.2545387	0.219907	0.2523515	0.2512642
0.256752	0.2201802	0.2542132	0.254056
0.2484519	0.2062482	0.2355958	0.2447499
0.1709836	0.1461494	0.2157935	0.179142
0.1316961	0.1170561	0.204623	0.142383
0.1897973	0.1609009	0.2213788	0.19124
0.1859239	0.157896	0.2191785	0.1884481
0.1366762	0.1188318	0.201915	0.1470361
0.0813417	0.0767626	0.1839746	0.1000404
0.1145424	0.1099535	0.1954836	0.1242362
0.1590112	0.1527056	0.2049615	0.1558768
0.1770704	0.1666376	0.208008	0.1712319
0.1875839	0.1751061	0.2098698	0.179142
0.1914573	0.1760622	0.207331	0.1842604
0.1936707	0.173467	0.207331	0.185191
0.2191246	0.1891747	0.2129163	0.2047338
0.1693235	0.1574862	0.1986993	0.1661135
0.1383362	0.1359053	0.1904061	0.1414524
0.1975441	0.178111	0.208008	0.1889134
0.253432	0.2192241	0.2254408	0.2359091
0.2683723	0.2301512	0.2286565	0.249403
0.2241047	0.1938187	0.207331	0.2135745
0.1433163	0.1304418	0.1794048	0.1442442
0.1328028	0.1203342	0.1748351	0.1312157
0.0901952	0.0908312	0.1641723	0.0958526
0.0558878	0.0677478	0.1531711	0.0660732
0.0741482	0.0823627	0.1528326	0.0786364
0.1256093	0.1195147	0.1624798	0.1195831
0.1632368	0.1469689	0.1719578	0.1498279
0.1687702	0.1516129	0.1728041	0.1568075
0.1278227	0.1188318	0.1431854	0.1200484
0.0896419	0.0849579	0.1201674	0.0874772
0.0857685	0.0749869	0.1064581	0.0823588
0.1145424	0.092197	0.1040886	0.1019016
0.1743037	0.1329003	0.1166131	0.1498279
0.1671102	0.1256612	0.1025654	0.142383
0.1040288	0.0759431	0.0792089	0.090269
0.0741482	0.0519035	0.0639764	0.062816
0.1206292	0.0872799	0.0712542	0.1023669
0.1980975	0.1434176	0.0883484	0.1651829
0.1859239	0.1329003	0.0781934	0.1554115
0.1128824	0.0756699	0.0499287	0.0967832
0.0879818	0.0505376	0.037235	0.0725874
0.0868752	0.0561378	0.0551754	0.0725874
0.0929619	0.0730747	0.0692232	0.0809629
0.1029222	0.0886458	0.0788704	0.0907343
0.0630813	0.0655623	0.0729467	0.0600242
0.0298806	0.0419326	0.0497595	0.0330366
0.0243472	0.027864	0.0208177	0.0227999
0.0260072	0.0136588	0.0167557	0.0186122
0.0536745	0.0416594	0.0382505	0.0414121
0.0564412	0.0539523	0.0463745	0.0465304
0.065848	0.0669282	0.0550062	0.058163
0.0863218	0.0874165	0.0634687	0.0781711
0.0918553	0.0946556	0.0641457	0.0856159
0.0719348	0.083592	0.0590682	0.0716568
0.0675081	0.085914	0.0294495	0.0693303
0.0719348	0.099163	0.0675307	0.0749139
0.0686148	0.0994362	0.0699002	0.0763099
0.0531211	0.0896019	0.0692232	0.0651426
0.0503544	0.0887823	0.0715927	0.0660732
0.0702748	0.1055827	0.0793782	0.0837547
0.1162024	0.1420518	0.0956262	0.1256321
0.1388896	0.1617205	0.1035809	0.1451749
0.1200758	0.1503836	0.1018884	0.1298198
0.0990487	0.1367248	0.0996882	0.1149301
0.0968354	0.1354955	0.1022269	0.1139995
0.0713815	0.1163732	0.0969802	0.0935261
0.0470343	0.0961581	0.0893639	0.0744486
0.062528	0.106129	0.0937644	0.0884078
0.0835551	0.1203342	0.1017191	0.1046934
0.0708282	0.1092706	0.0996882	0.0944567
0.078575	0.1144609	0.1044271	0.0991098
0.0708282	0.1089974	0.1040886	0.0930608
0.0575479	0.1003923	0.1029039	0.0837547
0.0509077	0.0913775	0.0995189	0.0767752
0.0929619	0.1203342	0.1106894	0.1121383
0.1372295	0.1543447	0.1271066	0.148432
0.1460831	0.1615839	0.1333689	0.1554115
0.1328028	0.155574	0.1338766	0.1475014
0.1145424	0.1460128	0.1325226	0.1354035
0.0885352	0.1273002	0.1264296	0.1144648
0.1012621	0.1368614	0.1303224	0.1256321
0.1554899	0.1710085	0.1452164	0.1689054
0.1743037	0.1828916	0.1540173	0.1828645
0.1322494	0.1539349	0.1431854	0.1493626
0.0857685	0.123066	0.1299839	0.1098117
0.0614213	0.1039436	0.1230446	0.0907343
0.0531211	0.0954752	0.1215214	0.0814282
0.0724882	0.110773	0.1259219	0.0972485
0.0553345	0.1020314	0.1193211	0.0832894
0.0326474	0.0861872	0.1125511	0.0646773
0.0370741	0.0909678	0.1198289	0.0702609
0.0619746	0.1073583	0.1299839	0.0898037
0.081895	0.1225196	0.1352306	0.1051587
0.1084556	0.1421883	0.1408159	0.1279586
0.1289294	0.1558472	0.1477551	0.1447096
0.1084556	0.1438274	0.1430161	0.1288892
0.0664014	0.1088608	0.1338766	0.0935261
0.0774683	0.1181488	0.1357384	0.1014363
0.0857685	0.1255246	0.1418314	0.1084158
0.0830017	0.1237489	0.1440316	0.105624
0.0747016	0.1176025	0.1387849	0.0986445
0.049801	0.0990265	0.1294761	0.0791017
0.0553345	0.1018948	0.1294761	0.0814282
0.0387341	0.0897385	0.1233831	0.0674691
0.0232405	0.0782651	0.1164439	0.0530447
0.0636347	0.1053095	0.1279529	0.0870119
0.126716	0.1520227	0.1467396	0.1372647
0.1372295	0.1609009	0.1489399	0.148432
0.1278227	0.1563935	0.1514786	0.1428483
0.1051355	0.1379541	0.1421699	0.1237709
0.0697215	0.1109096	0.1284606	0.0935261
0.0647414	0.1072218	0.1257526	0.0711915
